FID,Field1,red,green,blue,nir,ndvi,X,Y,Observed,GlobalID,CreationDate,Creator,EditDate,Editor,x2,y2
416,416,116,133,123,189,0.239344262,291062.5,4316128.5,Grassland,3d3942ac-e21a-467e-ada2-ee9ba8ecb8f4,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 15:27,kennyyerardi_USDA_APHIS,-77.41171073,38.96923858
417,417,113,124,108,173,0.20979021,292321.5,4315196.5,Grassland,e8d16218-a55c-4d04-b703-73fe8864922b,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 15:27,kennyyerardi_USDA_APHIS,-77.39690737,38.96114665
418,418,130,142,132,176,0.150326797,292551.5,4313429.5,Shrub,f10db14d-7ff7-45b3-8c3c-bda596086909,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 15:28,kennyyerardi_USDA_APHIS,-77.39371948,38.94529186
419,419,99,131,116,208,0.35504886,293853.5,4319544.5,Forest,6bba53ea-4c9f-4dbc-936b-b1a737b7bd6b,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 15:28,kennyyerardi_USDA_APHIS,-77.38055148,39.000656
420,420,157,158,163,49,-0.524271845,290971.5,4315097.5,Urban,ba3f79e1-9cf1-4871-82b4-30b702ad71b0,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 15:28,kennyyerardi_USDA_APHIS,-77.41244523,38.95993436
421,421,174,175,179,59,-0.493562232,293260.5,4316178.5,Urban,379187c9-72dc-44e4-b22a-147b36876502,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 15:28,kennyyerardi_USDA_APHIS,-77.38637554,38.97021019
422,422,99,138,111,226,0.390769231,290087.5,4312707.5,Forest,6693f8cb-5491-4e89-87a2-1773d2b934e5,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 15:28,kennyyerardi_USDA_APHIS,-77.4219064,38.93820503
423,423,162,167,170,77,-0.355648536,289087.5,4314233.5,Urban,41f66366-d70e-4d85-9065-788b441a196a,8/12/2020 2:05,philip.roberts_FSA,10/30/2020 20:18,kennyyerardi_USDA_APHIS,-77.43390442,38.95170416
424,424,91,128,111,220,0.414790997,292310.5,4312242.5,Forest,3b818f6d-a307-48e6-be2b-992345f32109,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 15:28,kennyyerardi_USDA_APHIS,-77.39613815,38.93454759
425,425,175,180,186,69,-0.43442623,294223.5,4314171.5,Urban,14b7ccb9-90b4-4958-8ceb-972fb1f59f5f,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 15:28,kennyyerardi_USDA_APHIS,-77.37466504,38.95236656
426,426,128,135,153,38,-0.542168675,292545.5,4318111.5,Urban,b356976a-b6d7-4a4e-979b-64f063b37cd4,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 15:28,kennyyerardi_USDA_APHIS,-77.39520861,38.98744494
427,427,86,114,100,193,0.383512545,294599.5,4314087.5,Forest,04fdaf36-c25f-4530-bb2a-cd36cf8ec9ba,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 15:28,kennyyerardi_USDA_APHIS,-77.37030425,38.95169843
428,428,130,163,142,213,0.241982507,292207.5,4316838.5,Grassland,c2eb044e-dbf3-4ff4-adb3-2d9bc9411c6b,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 15:28,kennyyerardi_USDA_APHIS,-77.39872087,38.97590337
429,429,132,135,124,18,-0.76,290330.5,4316457.5,Water,21fcdd6c-d08c-45e4-8e9e-68ab6f7fb5bf,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 15:28,kennyyerardi_USDA_APHIS,-77.42025386,38.97202581
430,430,174,180,176,132,-0.137254902,294504.5,4315023.5,Barren,db78ab7a-045e-4708-b138-b3b61652bc37,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 15:30,kennyyerardi_USDA_APHIS,-77.37168071,38.96010362
431,431,155,166,160,153,-0.006493506,292251.5,4316245.5,Grassland,94fbaed4-ac48-41f2-89a6-372388a80fbd,8/12/2020 2:05,philip.roberts_FSA,10/30/2020 20:18,kennyyerardi_USDA_APHIS,-77.3980332,38.97057474
432,432,117,131,114,186,0.227722772,293013.5,4315810.5,Grassland,43dda0eb-b1ae-48ba-bfa5-d96dd1617de7,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 15:31,kennyyerardi_USDA_APHIS,-77.38911296,38.96683856
434,434,169,168,174,60,-0.475982533,294436.5,4314947.5,Urban,1e7e6f50-ff81-40c7-ba17-65c07a406c35,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 15:34,kennyyerardi_USDA_APHIS,-77.37244206,38.9594034
435,435,172,175,190,64,-0.457627119,292099.5,4318676.5,Urban,7ab91b1d-bfe9-4b4f-870c-d37ccca080eb,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 15:34,kennyyerardi_USDA_APHIS,-77.4005257,38.9924261
436,436,201,202,197,186,-0.03875969,292003.5,4318109.5,Urban,3232fe24-e319-4383-84a1-f5da86352895,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 15:34,kennyyerardi_USDA_APHIS,-77.40146065,38.98729834
437,437,190,192,189,140,-0.151515152,291899.5,4317324.5,Urban,c9b6ea73-b598-4c7e-a396-28549f3474cc,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 15:34,kennyyerardi_USDA_APHIS,-77.40242139,38.98020592
438,438,72,113,97,193,0.456603774,289178.5,4316656.5,Forest,7a6672f4-cb18-4a67-b616-3efd0870a0b6,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 15:34,kennyyerardi_USDA_APHIS,-77.4336018,38.97354098
439,439,177,178,180,74,-0.410358566,290805.5,4319565.5,Urban,f069bd58-56e9-4663-8c2c-640d4620b910,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 15:34,kennyyerardi_USDA_APHIS,-77.41572682,39.00012179
440,440,174,177,182,63,-0.46835443,289608.5,4319086.5,Urban,cac77379-f0be-4c30-be25-35d3595a4a1e,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 15:34,kennyyerardi_USDA_APHIS,-77.42939036,38.9955223
441,441,141,145,146,97,-0.18487395,288756.5,4316539.5,Urban,f46856c5-ded4-47c0-b876-186e45cefa39,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 15:35,kennyyerardi_USDA_APHIS,-77.43843287,38.97238594
442,442,199,200,204,94,-0.358361775,289631.5,4318345.5,Urban,2c86f8cd-a04e-462a-9481-dbcd875931c8,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 15:35,kennyyerardi_USDA_APHIS,-77.42889683,38.98885642
443,443,85,129,96,216,0.435215947,290144.5,4313201.5,Forest,0f702440-5342-496e-ba00-e53d1f42c69d,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 15:35,kennyyerardi_USDA_APHIS,-77.42140065,38.94266634
444,444,104,121,115,159,0.209125475,289317.5,4315606.5,Forest,c69b6d46-5a4f-4d88-a46f-69bfd1c34f95,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 15:40,kennyyerardi_USDA_APHIS,-77.43167518,38.96412099
445,445,87,115,100,178,0.343396226,290082.5,4313210.5,Forest,420d228f-bc6d-4d3b-86b5-c4022d8f33dc,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 15:40,kennyyerardi_USDA_APHIS,-77.4221182,38.94273254
446,446,97,128,110,206,0.359735974,289714.5,4319217.5,Forest,3cf8e9b2-bfe5-4f47-ac53-7b9618da0329,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 15:40,kennyyerardi_USDA_APHIS,-77.42820774,38.9967272
447,447,148,152,163,50,-0.494949495,290085.5,4317666.5,Urban,0386ad31-1907-4e22-96df-df119afc140c,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 15:40,kennyyerardi_USDA_APHIS,-77.42345079,38.98285214
448,448,149,154,160,53,-0.475247525,288931.5,4316955.5,Urban,6b7253fe-a556-44c7-9249-0c2edbae26ad,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 15:45,kennyyerardi_USDA_APHIS,-77.43654292,38.97617347
449,449,112,134,121,202,0.286624204,290219.5,4312229.5,Forest,66765061-a855-4229-813a-d633362c9acd,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 15:45,kennyyerardi_USDA_APHIS,-77.42023832,38.93393299
450,450,163,162,158,173,0.029761905,288921.5,4318324.5,Grassland,35cf3481-3ceb-44f1-941e-dd4c0e0646b7,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 15:45,kennyyerardi_USDA_APHIS,-77.43708103,38.98849646
451,451,164,168,177,85,-0.317269076,294480.5,4318541.5,Urban,fecb48d2-f906-4d93-a616-28f067633d0f,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 15:45,kennyyerardi_USDA_APHIS,-77.37301497,38.99177285
452,452,92,119,102,149,0.236514523,294293.5,4318410.5,Grassland,6537caf8-4ba4-4e5e-963f-5f366a318a01,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 15:46,kennyyerardi_USDA_APHIS,-77.37513298,38.99054945
453,453,166,170,173,59,-0.475555556,292220.5,4315906.5,Urban,cd115bb4-ae13-4b9b-a378-8e8f2a0a76ab,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 15:46,kennyyerardi_USDA_APHIS,-77.39828775,38.9675152
454,454,139,139,149,41,-0.544444444,289564.5,4316438.5,Urban,ffecbb5d-201b-4fdb-9919-fc5daa52048b,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 15:46,kennyyerardi_USDA_APHIS,-77.42908269,38.97167108
456,456,113,123,133,31,-0.569444444,291838.5,4318663.5,Urban,9940fa8b-44f1-4b6c-b471-e77c38487e06,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 15:46,kennyyerardi_USDA_APHIS,-77.40353291,38.99224703
457,457,151,156,162,48,-0.51758794,288755.5,4317916.5,Urban,82b23005-b24c-46b6-a651-941eefe8d640,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 15:46,kennyyerardi_USDA_APHIS,-77.4388699,38.98478312
458,458,169,174,170,88,-0.315175097,291763.5,4314768.5,Urban,5b11d0ac-ccbd-4314-844e-1016599c8407,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 15:46,kennyyerardi_USDA_APHIS,-77.40321197,38.95716075
459,459,117,148,116,200,0.261829653,294536.5,4318248.5,Forest,b8609c89-8641-4b4d-9e54-e06150762470,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 15:46,kennyyerardi_USDA_APHIS,-77.37228077,38.98914793
460,460,183,184,188,66,-0.469879518,291639.5,4314210.5,Urban,59e6371f-5085-422d-a8b7-71c96249ce42,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 15:46,kennyyerardi_USDA_APHIS,-77.40447199,38.95210735
461,461,51,74,68,64,0.113043478,292106.5,4316231.5,Forest,afc04842-0963-43db-9298-e2028134f582,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 15:47,kennyyerardi_USDA_APHIS,-77.3997013,38.97041429
462,462,150,158,143,195,0.130434783,290509.5,4317807.5,Grassland,d8181bd5-5713-4f62-a349-e1f390bb07d4,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 15:47,kennyyerardi_USDA_APHIS,-77.41860303,38.98422315
463,463,214,214,212,188,-0.064676617,290814.5,4314369.5,Urban,ae3dc7c7-9387-43bf-a3b9-fd0713e572dd,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 15:53,kennyyerardi_USDA_APHIS,-77.41403318,38.95334242
464,464,191,187,184,112,-0.260726073,291073.5,4314935.5,Barren,ee9a83c6-0322-48a7-8d31-5c6db311437c,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 15:56,kennyyerardi_USDA_APHIS,-77.41121953,38.95850013
465,465,131,152,133,213,0.238372093,292261.5,4317021.5,Grassland,cb3fea6d-f31f-4271-a2ee-fa938a64e9ad,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 15:56,kennyyerardi_USDA_APHIS,-77.39815362,38.97756381
467,467,169,174,180,74,-0.390946502,293868.5,4318377.5,Urban,ba36949a-1176-4572-aaf5-6cf13232be28,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 15:57,kennyyerardi_USDA_APHIS,-77.38002622,38.99015237
468,468,130,159,129,217,0.250720461,293237.5,4318893.5,Grassland,8911f5c5-3898-4aee-992d-4f1bca16e816,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 15:57,kennyyerardi_USDA_APHIS,-77.38746212,38.99464939
469,469,139,145,135,155,0.054421769,290168.5,4317250.5,Grassland,7345d6db-1b70-49ae-a10f-041918a35980,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 15:57,kennyyerardi_USDA_APHIS,-77.42236566,38.97912666
470,470,165,163,177,43,-0.586538462,290700.5,4313111.5,Urban,53c2d8dc-feef-46ff-a5a8-392c5ae73ecb,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 15:57,kennyyerardi_USDA_APHIS,-77.41496311,38.94198891
471,471,73,85,101,22,-0.536842105,291572.5,4317600.5,Urban,6e4c0e8c-c2aa-45b3-8eae-ab894e09ae7c,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 15:57,kennyyerardi_USDA_APHIS,-77.40627751,38.98261311
472,472,141,144,127,184,0.132307692,291280.5,4314514.5,Grassland,c62c6f08-718d-4a2e-bc4c-1f3e27db7769,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 15:57,kennyyerardi_USDA_APHIS,-77.40870412,38.954759
473,473,115,140,136,163,0.172661871,293371.5,4316883.5,Forest,94e05609-7677-4dba-b087-822ccb93afa0,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 15:57,kennyyerardi_USDA_APHIS,-77.38530835,38.97658389
474,474,159,155,172,33,-0.65625,291758.5,4313466.5,Urban,12921170-8a50-4c96-81e3-91a8c688b3b5,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 15:57,kennyyerardi_USDA_APHIS,-77.40287356,38.94543702
475,475,160,162,174,52,-0.509433962,289843.5,4317774.5,Urban,67ac95b6-68e8-4dcb-9bea-c57d988516e2,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 15:57,kennyyerardi_USDA_APHIS,-77.42627554,38.98376646
476,476,155,164,163,129,-0.091549296,292597.5,4316610.5,Urban,e0cead50-2ef8-4dab-bf80-6a86df5ac5ad,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 15:57,kennyyerardi_USDA_APHIS,-77.39415329,38.973943
477,477,118,142,118,191,0.236245955,289320.5,4318247.5,Grassland,d7c016b9-c066-4808-98a0-3c490ceacba4,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 15:57,kennyyerardi_USDA_APHIS,-77.43245437,38.98789932
478,478,144,157,139,211,0.188732394,292456.5,4317669.5,Grassland,1ebbcba7-3fa7-46a4-a318-5bfc742f221e,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 15:57,kennyyerardi_USDA_APHIS,-77.3961011,38.9834443
479,479,102,119,101,159,0.218390805,289032.5,4316358.5,Grassland,c4d54535-3a43-4c23-b863-5ee361686547,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 16:00,kennyyerardi_USDA_APHIS,-77.43519379,38.97082287
480,480,89,119,93,176,0.328301887,293288.5,4313901.5,Forest,b9b6d77e-d4d0-4fe8-b202-ad0eed61a84d,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 16:00,kennyyerardi_USDA_APHIS,-77.38536473,38.94971562
481,481,82,114,99,181,0.376425856,289735.5,4316340.5,Forest,acba6aac-6d7f-41a3-97ec-97de96566570,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 16:00,kennyyerardi_USDA_APHIS,-77.42708034,38.97082981
482,482,102,136,111,203,0.331147541,292822.5,4315169.5,Grassland,e5128d79-827f-43d4-bf8c-c84f004a6a96,8/12/2020 2:05,philip.roberts_FSA,11/5/2020 17:04,kennyyerardi_USDA_APHIS,-77.39112164,38.96102214
483,483,208,208,206,176,-0.083333333,290890.5,4313446.5,Urban,6c81ba91-eeaa-4eed-ad1d-d4461edf9a5e,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 16:05,kennyyerardi_USDA_APHIS,-77.41287494,38.94505039
484,484,119,148,128,211,0.278787879,293682.5,4316448.5,Grassland,51bae468-680b-4a97-98a0-7205877aa268,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 16:05,kennyyerardi_USDA_APHIS,-77.38158982,38.97274064
485,485,93,110,104,114,0.101449275,294449.5,4318304.5,Forest,b39078be-682d-4b69-8b1b-0a07f0844a94,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 16:05,kennyyerardi_USDA_APHIS,-77.37330132,38.98963171
486,486,210,210,202,183,-0.06870229,289428.5,4318071.5,Urban,7da673e4-bfe2-4df9-a436-ddeffab16bc2,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 16:05,kennyyerardi_USDA_APHIS,-77.43115424,38.98634073
487,487,204,204,202,160,-0.120879121,293957.5,4315383.5,Urban,3f26e428-3d2b-4b4d-a118-d2fba5607308,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 16:05,kennyyerardi_USDA_APHIS,-77.37809714,38.9632165
488,488,142,167,164,228,0.232432432,293313.5,4312470.5,Forest,cf1b0330-c7e5-4f86-8b9c-fbbf81f26fdc,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 16:05,kennyyerardi_USDA_APHIS,-77.38464458,38.93683733
489,489,177,185,174,186,0.024793388,291094.5,4314488.5,Urban,270acde0-2f35-4059-a771-317e837ac88a,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 16:06,kennyyerardi_USDA_APHIS,-77.41084092,38.9544806
490,490,198,191,173,170,-0.076086957,290448.5,4316466.5,Barren,033761cf-4963-43c3-b648-14a359a3dc9a,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 16:06,kennyyerardi_USDA_APHIS,-77.41889565,38.97213507
491,491,109,142,121,189,0.268456376,294539.5,4317315.5,Forest,14afb248-36c6-4302-827e-202ba5e1662f,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 16:06,kennyyerardi_USDA_APHIS,-77.37196566,38.98074823
492,492,111,126,107,195,0.274509804,292814.5,4316019.5,Grassland,ededcd2f-23ad-40db-aa82-5488ed7ca2a6,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 16:06,kennyyerardi_USDA_APHIS,-77.39147133,38.96867326
493,493,172,175,182,57,-0.502183406,290779.5,4317182.5,Urban,dc983e5e-1da7-43cb-b3e3-2081a62733ef,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 16:06,kennyyerardi_USDA_APHIS,-77.41529711,38.9786606
494,494,145,149,158,48,-0.502590674,289740.5,4314296.5,Urban,88d0bd7b-7585-44e5-9a76-d5550c2552d7,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 16:06,kennyyerardi_USDA_APHIS,-77.42639454,38.95242823
496,496,97,130,111,204,0.355481728,294342.5,4318572.5,Forest,ded881bd-43cb-4691-8d4e-6042f2328b81,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 16:07,kennyyerardi_USDA_APHIS,-77.37461643,38.99201955
497,497,145,155,146,184,0.118541033,291242.5,4315940.5,Grassland,d14745a7-a966-40a8-82b4-de0f311c9241,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 16:07,kennyyerardi_USDA_APHIS,-77.40957737,38.96758884
498,498,68,99,94,166,0.418803419,289457.5,4316146.5,Forest,3d87c416-57a8-4c4c-bd31-dfc526a1a7e1,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 16:07,kennyyerardi_USDA_APHIS,-77.43022688,38.96901641
499,499,129,137,140,57,-0.387096774,294011.5,4319065.5,Urban,18c82e1b-5d4e-41d4-bfe6-b85039dc8bb4,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 16:07,kennyyerardi_USDA_APHIS,-77.37858391,38.99638049
500,500,136,147,117,207,0.206997085,293786.5,4317242.5,Grassland,b7379708-7d6b-4654-80e1-49d627d80500,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 16:07,kennyyerardi_USDA_APHIS,-77.38062976,38.97991399
501,501,150,153,144,160,0.032258065,288800.5,4314781.5,Crop,3eaee620-fae2-4138-8680-7594010d03a0,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 16:07,kennyyerardi_USDA_APHIS,-77.43738267,38.95656886
503,503,86,112,103,170,0.328125,287597.5,4318708.5,Forest,0e9d91c9-a7c3-4162-a137-66c74ccefcb5,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 16:08,kennyyerardi_USDA_APHIS,-77.45247409,38.99163346
504,504,135,148,118,179,0.140127389,285608.5,4313518.5,Grassland,447a8f2d-2107-4ba3-b7bd-90e3916d4753,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 16:08,kennyyerardi_USDA_APHIS,-77.47379316,38.94442313
505,505,200,200,200,131,-0.208459215,287361.5,4313463.5,Urban,7332ae17-f511-4cf1-af6f-d92c73d180a0,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 16:08,kennyyerardi_USDA_APHIS,-77.45356615,38.94435479
506,506,180,185,191,98,-0.294964029,284772.5,4319955.5,Urban,0f36226c-6b76-4964-9df5-7eb6c6ad79a7,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 16:08,kennyyerardi_USDA_APHIS,-77.48545704,39.00217007
507,507,136,147,113,168,0.105263158,285480.5,4315294.5,Grassland,9ac3843b-4d7f-4497-bdd3-78305ce141a5,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 16:08,kennyyerardi_USDA_APHIS,-77.47582539,38.96038116
508,508,142,147,124,174,0.101265823,284093.5,4313238.5,Grassland,1145323d-8d66-4aca-941f-763a8381ef5f,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 16:08,kennyyerardi_USDA_APHIS,-77.49117062,38.94153062
509,509,126,139,109,173,0.157190635,285947.5,4313285.5,Grassland,b27fcb5a-9eb7-4a89-823d-cf3788720d44,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 16:08,kennyyerardi_USDA_APHIS,-77.46981211,38.94240824
510,510,144,147,140,98,-0.190082645,285613.5,4316677.5,Urban,f4b5709d-50f9-400b-865c-6a4722043fef,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 16:09,kennyyerardi_USDA_APHIS,-77.47472518,38.97286484
511,511,86,109,93,168,0.322834646,285977.5,4319881.5,Forest,a3a8f507-f814-4771-949a-f81eb2aedf9f,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 16:09,kennyyerardi_USDA_APHIS,-77.47153056,39.00179938
512,512,138,144,116,167,0.095081967,284455.5,4314637.5,Grassland,a557b876-d1d7-4436-a673-61126b2c4474,8/12/2020 2:05,philip.roberts_FSA,11/5/2020 17:05,kennyyerardi_USDA_APHIS,-77.48743788,38.95421476
513,513,108,142,109,201,0.300970874,284989.5,4318644.5,Grassland,cf31e5c0-58d4-4a3f-8f01-6c39ccd122dc,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 16:09,kennyyerardi_USDA_APHIS,-77.48254063,38.99042063
514,514,152,154,140,195,0.123919308,283316.5,4316655.5,Grassland,1bb1af78-d49f-430a-8470-6b963e78c3dc,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 16:10,kennyyerardi_USDA_APHIS,-77.5012097,38.97210163
515,515,163,164,150,146,-0.055016181,285627.5,4319269.5,Grassland,9813fc24-ad2b-414f-90d3-67f673f0b22a,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 16:10,kennyyerardi_USDA_APHIS,-77.47537674,38.99620392
517,517,140,149,130,198,0.171597633,283043.5,4318308.5,Grassland,2035afcf-7ec9-4d94-9de7-de2a1909333e,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 16:10,kennyyerardi_USDA_APHIS,-77.50488278,38.98691563
518,518,52,82,74,144,0.469387755,288446.5,4316451.5,Forest,48bc40c2-f8b1-4309-9fcf-d45865d255ac,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 16:10,kennyyerardi_USDA_APHIS,-77.44198102,38.97151885
519,519,187,189,184,151,-0.106508876,287499.5,4314715.5,Urban,0ac3f04b-40c4-49e6-8798-11a68856b71f,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 16:10,kennyyerardi_USDA_APHIS,-77.45236379,38.95566021
520,520,155,159,160,53,-0.490384615,287863.5,4314592.5,Urban,330b6706-8b86-4108-a26f-c7705ab30984,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 16:10,kennyyerardi_USDA_APHIS,-77.4481285,38.95464098
521,521,212,216,215,183,-0.073417722,288418.5,4319227.5,Urban,29b4704b-88c7-42ae-8bf3-849abf65b93c,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 16:10,kennyyerardi_USDA_APHIS,-77.44316334,38.99650491
522,522,88,123,99,194,0.375886525,288880.5,4317258.5,Forest,16d991b3-30b8-4d07-a483-22bc1e930d09,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 16:10,kennyyerardi_USDA_APHIS,-77.43722473,38.97888915
523,523,91,101,111,45,-0.338235294,288469.5,4317721.5,Urban,4552dd57-9eae-4219-af8f-01c3f6b07312,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 16:10,kennyyerardi_USDA_APHIS,-77.44210869,38.98295846
524,524,191,192,187,151,-0.116959064,287524.5,4319008.5,Urban,63255d43-3ef1-447d-8693-af6fe9231c1b,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 16:11,kennyyerardi_USDA_APHIS,-77.45340956,38.99431667
525,525,142,152,128,216,0.206703911,283301.5,4318405.5,Grassland,50363eef-255d-4ef5-871f-de8a1b89cc7d,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 16:11,kennyyerardi_USDA_APHIS,-77.50193744,38.98785279
526,526,168,178,177,149,-0.059936909,287985.5,4317907.5,Urban,6a3ed08b-e8bd-40f3-87d7-1000e3a31f7c,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 16:11,kennyyerardi_USDA_APHIS,-77.44774939,38.984516
527,527,185,188,181,152,-0.097922849,285100.5,4317926.5,Urban,d66e78d4-458f-49a8-a4fd-377883370116,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 16:11,kennyyerardi_USDA_APHIS,-77.48103433,38.9839838
528,528,175,154,137,118,-0.194539249,284529.5,4317225.5,Barren,e0c543e1-612c-4986-8985-3a106a7f23bb,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 16:11,kennyyerardi_USDA_APHIS,-77.48739982,38.97753247
529,529,132,143,113,171,0.128712871,285418.5,4313758.5,Grassland,7383ac5a-3ef2-490d-bd65-acade274acc8,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 16:12,kennyyerardi_USDA_APHIS,-77.4760588,38.94653738
530,530,103,131,93,184,0.282229965,285982.5,4318842.5,Grassland,c1129fc5-8c92-4c1e-b886-674c83419bbd,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 16:12,kennyyerardi_USDA_APHIS,-77.47114731,38.99244653
531,531,115,129,94,160,0.163636364,285916.5,4315010.5,Grassland,3d41d7ab-e976-4a27-8f88-8fcf1eb8f03c,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 16:12,kennyyerardi_USDA_APHIS,-77.47070892,38.95793091
532,532,194,195,190,151,-0.124637681,287177.5,4314496.5,Urban,480765eb-7d0e-45fd-8844-bb2ae073b37a,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 16:12,kennyyerardi_USDA_APHIS,-77.45600856,38.9536104
533,533,77,106,86,199,0.442028986,284541.5,4315180.5,Forest,ecc87709-3a03-4919-a81e-87de7d0614dc,8/12/2020 2:05,philip.roberts_FSA,9/24/2020 16:12,kennyyerardi_USDA_APHIS,-77.48661724,38.95912449
