lid5m_slop,lid5m_cu,sagawi25m
1.31209,-0.0012417,6.5978999
1.29242,-0.0027945,6.5839
1.2403899,-0.0044931,6.5950999
1.1643,-0.0069597,6.5806999
1.0275199,-0.0130359,6.579
0.993778,-0.0269017,5.4642
2.15136,-0.0475454,4.1898999
4.8769002,-0.0540158,3.9816999
6.98771,-0.0115105,3.8759999
5.4747701,0.0201784,3.8236001
3.84711,-0.0103784,3.6765001
4.4141798,-0.0888984,3.6552999
7.06848,-0.157933,3.6106
10.5851002,-0.170884,3.5185001
13.1712999,-0.118412,3.4726
13.6008997,-0.0405707,3.5372
12.6968002,0.0446882,3.5118999
11.0352001,0.130121,3.4798
7.9836998,0.199945,3.6350999
3.1212599,0.255244,4.0506001
4.0664802,0.303875,3.8357999
11.7451,0.336353,3.4447999
17.594101,0.278755,3.2066
19.6112995,0.116106,3.3831999
19.3617992,-0.0529896,3.6359999
21.1924992,-0.0353694,3.474
25.6371994,-0.0041319,2.9361999
25.3505993,-0.134991,2.8745999
19.9115009,-0.245325,2.9154
13.2986002,-0.267152,2.9712999
8.3847799,-0.223613,3.1092
5.3785801,-0.167034,3.3044
3.51316,-0.110389,3.4995
2.3185999,-0.0636403,3.6852
1.48128,-0.0360655,3.8634
0.927456,-0.0195788,4.0524001
0.715096,-0.0105983,4.2307
0.586031,-0.0070785,4.4323001
0.54153,-0.0035786,4.6799002
0.671156,-0.0024694,4.8428001
0.763656,-0.0048628,5.0001001
0.758149,-0.0065651,5.2862
0.72066,-0.003796,5.4941001
0.844325,0.0012404,5.3318
1.0882699,0.0032209,5.2192001
1.31454,0.0013294,5.3772998
1.3967,-0.002537,5.5689001
1.36678,-0.0060411,5.6900001
1.24367,-0.0077948,5.8501
1.09624,-0.0054837,5.9528999
1.04807,0.0000456,5.9997001
1.1036299,0.0044598,6.1293001
1.28675,0.0067053,6.3994002
1.50993,0.009525,6.4625001
1.83322,0.0133853,5.9148002
2.1514001,0.0084492,5.4832001
2.1893401,0.004388,5.4450998
2.48263,0.0084083,5.4617
2.7550099,0.0049947,5.3734999
2.65905,-0.0039147,5.3635998
2.4154699,-0.0078014,5.414
2.4163301,-0.0009798,5.5739002
2.64712,-0.0006774,5.8081002
2.64955,-0.0113465,5.9196
2.0088501,-0.0222332,5.9345999
0.925964,-0.0241441,6.1546001
0.473148,-0.020264,6.4204998
0.461627,-0.016872,6.4247999
0.399845,-0.0135666,6.5091
0.330185,-0.0094265,6.6601
0.334138,-0.0054468,7.0658002
0.363828,-0.0039626,7.3200002
0.375483,-0.0037695,7.4562001
0.365244,-0.0033271,7.6445999
0.388386,-0.0022797,7.5289998
0.425196,-0.0018345,7.4438
0.427709,-0.0008215,7.0781999
0.443578,0.0012905,6.7361999
0.48112,0.0017815,6.6568999
0.529778,0.0012843,6.7535
0.584667,0.0004561,6.8990998
0.631481,-0.0010267,6.9088998
0.62898,-0.0010135,6.8116999
0.584783,0.001824,6.7946
0.526792,0.0075629,6.4232998
0.55461,0.0142721,6.0451002
1.06638,0.0009482,6.9249001
0.738416,-0.0252492,8.3268995
1.19814,-0.0056894,7.2951999
0.806476,0.0182227,5.9310999
0.680312,0.0157786,5.7564001
0.735701,0.0108787,5.7108998
0.881507,-0.0004345,5.6725998
0.914339,-0.0145655,6.473
0.864218,-0.0190852,7.0314999
1.40466,-0.0127549,5.8776002
1.54681,-0.0025309,5.5928998
1.2313,0.0053987,5.5809002
0.918288,0.0107924,5.4488001
0.567949,-0.0009467,8.4830999
0.53022,-0.0071467,8.5460997
0.439987,0.0015068,8.0029001
0.371875,0.0028162,7.2296
0.320405,0.004232,7.1307001
0.305446,0.0076573,7.5927
0.299089,0.0084884,8.0805998
0.290639,0.0074825,8.4928999
0.279427,0.0073944,8.8525
0.147772,0.0079158,9.1691999
0.0624316,0.008596,10.8413
0.107475,0.0081949,10.7213001
0.222828,0.0049389,10.5932999
0.203626,-0.0007106,10.8226995
0.239344,-0.0023734,10.5052004
0.142609,0.0014881,9.7776003
0.134444,-0.0082318,9.1878996
0.423281,-0.0174064,8.8736
0.812743,-0.0117064,7.8999
0.953511,-0.008784,6.9196
0.987948,-0.0011679,5.9271002
0.654428,0.0079281,6.5044999
0.660187,-0.0006481,7.0014
0.553688,-0.0071999,7.5328999
0.500749,-0.0077079,7.8189998
0.446212,-0.0124455,7.8038001
0.432112,-0.013939,7.5908999
0.548851,-0.0128879,7.296
0.648734,-0.0130998,6.8241
0.753721,-0.0129975,6.2463999
0.890806,-0.0128707,6.1602998
1.0154901,-0.0124523,6.1409001
1.05755,-0.0106988,6.1451998
1.08306,-0.01062,6.1961999
1.08294,-0.0122024,6.2213001
1.02082,-0.0130136,6.2132001
0.916673,-0.0131108,6.2357001
0.806376,-0.0132264,6.2585001
0.718633,-0.0126988,6.3551998
0.647985,-0.0093746,6.3511
0.572628,-0.0086813,6.3511
0.598043,-0.0091426,6.7076001
0.63073,-0.0025879,6.6560998
0.727108,-0.0004215,6.7937999
0.910857,-0.0057762,7.0098
1.0044301,-0.0106575,6.8968
1.12411,-0.0082001,6.5332999
1.23777,-0.0030707,6.3787999
1.25482,-0.0010281,6.533
1.22568,0.0010789,6.6443
1.2089601,0.0031544,6.6665001
1.21542,0.0039027,6.5846
1.19824,0.0030134,6.5567002
1.14697,0.0019691,6.5572
1.08733,0.0006572,6.533
0.997144,-0.0040923,6.4517999
0.798424,-0.0182359,6.177
1.29773,-0.0403385,4.5822001
3.63448,-0.0500599,4.0581999
6.3119302,-0.0131587,3.9684999
6.4821,0.0356934,3.9704001
4.2804599,0.0447641,3.8934
2.6870999,-0.0100458,3.937
3.21381,-0.0911638,3.9414001
5.5259099,-0.143268,3.8701
8.1884003,-0.136614,3.8158
10.0648003,-0.110933,3.6810999
10.6218004,-0.0857321,3.5881
10.2635002,-0.0579828,3.6465001
9.2284298,-0.0176666,3.865
7.7886701,0.039884,4.0626001
5.1451998,0.120363,3.8771
3.2031701,0.210915,3.6842
11.5338001,0.214391,3.5341001
16.9626999,0.109895,3.4621
17.7182007,0.0025786,3.3936999
18.9482002,0.0785482,3.2776
24.3768997,0.179635,2.9642
30.4591007,0.102709,2.8533001
30.5632,-0.0686291,2.7147999
25.1306,-0.203054,2.7172
17.7105007,-0.246446,2.813
10.8704996,-0.238759,2.9707999
5.9471898,-0.192328,3.2086
3.2897201,-0.126667,3.4590001
1.88155,-0.0690881,3.7025001
1.12573,-0.0321426,3.9268
0.831711,-0.0148944,4.1208
0.689297,-0.0085812,4.382
0.63543,-0.0035602,4.6455998
0.715783,-0.0013039,4.7465
0.790229,-0.002684,4.9995999
0.823819,-0.0031839,5.2591
0.789211,-0.0007506,5.2730999
0.801146,0.0033999,5.1570001
0.961769,0.0061,5.3388
1.21873,0.0051573,5.5039001
1.37351,0.0021039,5.5973001
1.39977,-0.0009362,5.7090001
1.28817,-0.0038518,5.7663002
1.08452,-0.0038197,5.8464999
0.97487,-0.000571,5.9731002
1.0079401,0.0024476,6.2347999
1.16897,0.0047426,6.5016999
1.38991,0.0085401,6.1002002
1.7217799,0.0129267,5.4759998
2.0973401,0.0069784,5.2828002
2.0223,0.0031332,5.3990002
2.22315,0.0104213,5.3712001
2.6463399,0.0097438,5.2870002
2.6440301,-0.0008362,5.2628002
2.2214601,-0.0077627,5.3453002
2.0270801,0.0028308,5.7069998
2.2807801,0.0100429,5.9830999
2.67239,0.0035679,5.9635
2.72963,-0.0096439,5.7785001
2.0862401,-0.0203254,5.4440999
1.30485,-0.0231517,5.3278999
0.853964,-0.0192214,5.8140998
0.604965,-0.0155026,6.2691998
0.412159,-0.0119894,6.5787001
0.328452,-0.0080386,6.9698
0.336598,-0.0054227,7.3368001
0.374469,-0.0043932,7.3470998
0.378475,-0.0037363,7.3666
0.387694,-0.0025027,7.3576002
0.405155,-0.0023013,7.0766001
0.403815,-0.0017586,6.7659998
0.436403,-0.0000186,6.6815
0.482732,0.0000145,6.6500001
0.517134,-0.0007413,6.7447
0.55576,-0.00118,6.8125
0.579011,-0.0016227,6.7895999
0.574008,-0.0014906,6.7237
0.54828,0.0004895,6.7841001
0.521892,0.0051106,6.4506001
0.585331,0.0096202,6.2002001
0.892479,-0.0036694,7.2442002
0.431554,-0.0259625,8.4497995
1.09864,-0.003679,7.4331002
0.678659,0.0211709,5.9387999
0.58907,0.018085,5.6798
0.796992,0.0099656,5.7101002
1.13936,-0.006612,5.7333999
0.527906,-0.0184892,6.9011998
1.217,-0.0078746,5.8836002
1.49032,0.0048562,5.4892001
1.16689,0.0116666,5.5619998
0.85763,0.0120439,5.5179
0.166932,-0.0116747,8.6808996
0.371389,-0.0140158,8.1629
0.394197,-0.0137214,7.803
0.399062,-0.0109893,7.5159998
0.479447,-0.0083253,7.125
0.462087,-0.0029588,7.4872999
0.322791,-0.0008199,8.0536003
0.276115,-0.0010409,8.4728003
0.22557,-0.0011654,8.8427
0.141749,-0.0034319,9.0298996
0.0533297,-0.0061227,9.1402998
0.110479,-0.0080664,9.2392998
0.166223,-0.0108789,9.3334999
0.151199,-0.01642,9.5691004
0.303057,-0.0179375,9.5642004
0.407675,-0.011472,9.0745001
0.437509,-0.0160067,8.9113998
0.506589,-0.0236998,8.6000004
0.458733,-0.0229214,8.1392002
0.538888,-0.0231983,7.3713002
0.663423,-0.016652,6.7751999
0.175374,-0.0076091,6.9305
0.328316,-0.0146214,7.1489
0.287112,-0.0195147,7.5836
0.442188,-0.0173254,7.4849
0.702945,-0.0169732,7.0871
0.90059,-0.0148283,6.5976
1.02156,-0.0117734,6.3425999
1.11531,-0.0101735,6.1868
1.20017,-0.008544,6.0995002
1.29,-0.0068921,6.0696998
1.36324,-0.0051762,6.0651999
1.37901,-0.0030948,6.1153002
1.38825,-0.0029841,6.1645002
1.38932,-0.0047852,6.1566
1.3453701,-0.0064626,6.1457
1.2651,-0.0076211,6.1743999
1.17856,-0.0087388,6.1768999
1.0847501,-0.0093494,6.1603999
0.943117,-0.0076026,6.2507
0.854008,-0.0071401,6.3009
0.859792,-0.0066415,6.4370999
0.825523,-0.0002654,6.7529998
0.844414,0.0022572,6.9460001
0.998051,-0.0014414,6.9351001
1.12354,-0.0043842,6.6620998
1.21214,-0.0011586,6.4559002
1.2215199,0.0032629,6.3655
1.17541,0.0035994,6.5359001
1.1281199,0.0037614,6.6373
1.0919501,0.0046855,6.6615
1.06998,0.0052509,6.5847001
1.05203,0.0043493,6.5296998
0.998933,0.0036799,6.5163002
0.924608,0.0035173,6.4895
0.847085,0.000785,6.3962998
0.696959,-0.0112171,6.8501
0.543234,-0.0359147,5.3417001
1.8851,-0.0590453,4.2659001
4.42801,-0.0458799,4.1939998
6.5950398,-0.0017734,4.1300001
5.7258701,0.0384175,4.0707002
3.7264199,0.0331961,4.2003002
3.0272901,-0.0201384,4.2995
4.2590499,-0.076712,4.3536
5.8141999,-0.0874065,4.4316001
6.5493898,-0.0747734,4.4301
6.9848499,-0.0772252,4.3778
7.5293598,-0.097748,4.4443002
7.89715,-0.0847163,4.3709002
8.1213503,-0.0547944,4.1156001
7.8873901,0.0048228,3.8671
5.26402,0.134763,3.5211
7.7727699,0.214438,3.3295
14.5944004,0.185845,3.1531
15.0974998,0.123204,3.1224
11.1526003,0.196028,3.2311001
12.7553997,0.350717,3.3222001
22.1924992,0.411583,2.9754
29.8306007,0.269245,2.6594999
31.0041008,0.0644131,2.6201
27.4080009,-0.0825987,2.665
20.4764996,-0.182773,2.7616
12.3917999,-0.22339,2.9658999
6.3125901,-0.198491,3.2295001
2.9977,-0.127836,3.5183001
1.55741,-0.0628413,3.7576001
1.02214,-0.0256798,4.0107999
0.822667,-0.0114897,4.3557
0.745588,-0.0044788,4.5791001
0.772347,-0.0012971,4.7329998
0.787944,-0.0012162,4.9823999
0.794481,-0.0009599,5.1055002
0.779675,0.0002158,5.0971999
0.760075,0.0026188,5.2483001
0.861438,0.0055478,5.4931002
1.07947,0.0057534,5.5124002
1.27944,0.0041879,5.5881
1.38609,0.0021388,5.6389999
1.32811,-0.0021665,5.6654
1.1023,-0.0044761,5.7659001
0.920886,-0.0029343,5.9773998
0.889903,-0.0004308,6.3158002
1.02788,0.0041835,6.3902998
1.24801,0.0110414,5.6735001
1.54469,0.0156934,5.2725
1.95592,0.0087307,5.2419
1.91389,0.0042416,5.3572998
1.99891,0.0119161,5.2753
2.39416,0.0118563,5.2178001
2.60096,-0.0011799,5.2302999
2.1734099,-0.0129134,5.3912001
1.86996,-0.0036637,5.9232001
2.07443,0.0080412,6.0482998
2.4926801,0.0110987,5.8058
2.8886399,0.0064374,5.4383001
2.73048,-0.0088615,5.1627998
1.88269,-0.0190043,5.1623998
1.27716,-0.0139627,5.3776002
0.95063,-0.0105934,5.9629002
0.660278,-0.009511,6.8186002
0.458772,-0.0071721,7.1798
0.386901,-0.0042319,7.0393
0.407513,-0.0028466,6.8541002
0.425496,-0.0025599,6.8972998
0.444031,-0.0018628,6.7820001
0.457031,-0.0023868,6.6378999
0.443371,-0.0024534,6.6584001
0.464178,-0.0009122,6.6382999
0.511213,-0.0007624,6.6164999
0.539007,-0.0012922,6.6882
0.56422,-0.0014176,6.7424002
0.577654,-0.0014376,6.7027001
0.580512,-0.0014894,6.6513
0.575056,-0.0001334,6.7790999
0.590738,0.0031186,6.4853001
0.735214,0.0025655,6.3167
0.963294,-0.0120813,7.2069001
0.641177,-0.0290735,8.2515001
1.1891201,-0.0072629,7.2902999
0.618384,0.0177932,5.9619999
0.65524,0.0183224,5.6204
0.997867,0.0085105,5.7335
1.0490299,-0.0129998,5.8432999
0.568332,-0.0212105,6.5307999
1.37116,0.006152,5.2056999
1.0885299,0.0201919,5.3889999
0.78741,0.0140079,5.4801998
0.593315,-0.0152839,8.1141005
0.663468,-0.0079186,7.4762001
0.647053,-0.0097013,7.0641999
0.705683,-0.008489,6.8814998
0.667506,-0.0035638,7.1613998
0.526109,-0.0022507,7.7519999
0.496863,-0.0030428,8.1742001
0.461855,-0.0034146,8.4386997
0.464402,-0.0081506,8.665
0.35922,-0.0131451,8.9540997
0.35036,-0.0143533,9.1465998
0.604119,-0.0133615,8.9885998
0.839993,-0.0156025,8.7055998
0.950437,-0.0164439,8.4988003
0.944838,-0.0104438,8.2128
0.929293,-0.0117534,7.7586999
1.03347,-0.0161721,7.4256001
1.1241699,-0.0158309,7.0440001
1.13598,-0.0159761,6.9171
1.06049,-0.0105466,6.6638999
0.779024,-0.0040827,6.3989
0.827428,-0.0114697,6.8642001
0.905702,-0.0157412,6.7508998
1.05172,-0.012481,6.3491001
1.18264,-0.0104426,6.3266001
1.23717,-0.0078798,6.4014001
1.27168,-0.0051346,6.3193002
1.34035,-0.003532,6.1268001
1.38947,-0.0022065,6.0358
1.39885,-0.0006747,6.0180001
1.3881299,0.0010668,6.0362
1.39606,0.0025439,6.0992999
1.40695,0.0025044,6.1494999
1.40406,0.0009642,6.1169
1.38825,-0.000893,6.0964999
1.37409,-0.0020975,6.1156998
1.34857,-0.0031161,6.1005001
1.2760201,-0.0044478,6.0714998
1.12686,-0.0053797,6.1655998
1.0237499,-0.0061374,6.2216001
0.987692,-0.0054466,6.1964002
0.891595,-0.0015746,6.7192001
0.858478,0.0001095,7.0455999
0.959379,-0.0016011,6.8249002
1.09214,-0.0026309,6.4928999
1.12126,0.0011479,6.4126
1.05891,0.0047893,6.3811998
1.01279,0.0038827,6.5433002
0.989761,0.0033776,6.6163001
0.964531,0.004516,6.6546001
0.931542,0.0056987,6.5822001
0.909587,0.0051014,6.4969001
0.865069,0.0046492,6.4755998
0.778538,0.0051586,6.4377999
0.672113,0.0045945,6.3709002
0.580773,-0.0018306,6.4042001
0.365773,-0.0184937,6.4759002
0.666594,-0.0411719,4.5774002
2.2404001,-0.0512344,4.3765998
4.71838,-0.0295935,4.2027001
5.8833199,0.0121759,4.2353001
5.17974,0.0313881,4.3757
4.4436302,0.0091292,4.5847998
5.5616202,-0.0190223,4.7740998
6.9587302,-0.0016532,4.6325002
6.9782,0.0451877,4.4098001
5.7336302,0.0569866,4.3355999
5.9915099,0.012881,4.2224998
7.43152,-0.0085919,4.0084
7.9422402,-0.0132761,3.7737
9.74862,0.0303665,3.4651999
9.8544302,0.191928,3.2764001
7.76401,0.34168,3.2372
10.7420998,0.359706,3.0804999
12.2375002,0.249864,2.9229
7.6089501,0.197983,3.0150001
3.4302399,0.31978,3.6686001
4.70927,0.525039,3.4254
16.4703007,0.522241,2.7723999
23.5813007,0.378763,2.6143
27.7320004,0.218047,2.5796001
27.2336006,0.0547748,2.6765001
21.2831001,-0.0943147,2.8864999
12.5338001,-0.185874,3.1184001
5.8158498,-0.182335,3.3427
2.52597,-0.116643,3.5894001
1.37963,-0.0494971,3.9231
1.04624,-0.0186983,4.3011999
0.917917,-0.0068706,4.5054002
0.863585,-0.0031414,4.7066998
0.810188,-0.0023907,4.8864999
0.747375,-0.0016267,4.9667001
0.723816,-0.0010479,5.0332999
0.71373,0.0004505,5.4383998
0.809307,0.0039213,5.4566998
0.98904,0.0060851,5.4485002
1.16571,0.0064743,5.5096998
1.32444,0.0049146,5.5383
1.35237,-0.0005908,5.5929999
1.1502,-0.0051656,5.7375998
0.935249,-0.0057293,5.9840002
0.822875,-0.0038093,6.3242998
0.896948,0.0022039,6.1399002
1.0813,0.0106669,5.4429002
1.3406301,0.0152,5.2435999
1.71333,0.0082706,5.2413001
1.77327,0.0030842,5.2491999
1.85077,0.0094147,5.1905999
2.1601901,0.0110277,5.2014999
2.4924099,-0.0018506,5.2659001
2.18396,-0.0163922,5.4903998
1.9294699,-0.0075242,6.0711999
2.10167,0.0080065,5.9516001
2.40885,0.0174066,5.5267
2.8529601,0.0164189,5.1897998
3.12011,-0.005308,5.0914001
2.2189,-0.0228344,5.2458
1.53566,-0.0176065,5.6689
1.22583,-0.0144719,6.8417001
0.9111,-0.0141923,7.2399001
0.600155,-0.0114894,6.9657001
0.416219,-0.0074465,6.7311001
0.394021,-0.0043213,6.5964999
0.428202,-0.0021959,6.3234
0.486057,-0.0004188,6.5348001
0.523965,-0.0009948,6.507
0.507538,-0.0015825,6.6044998
0.501503,-0.0002812,6.6199002
0.530962,-0.0001667,6.5640001
0.553979,-0.0005868,6.6405001
0.567618,-0.0004297,6.6943998
0.581413,-0.0000853,6.6170001
0.586718,-0.0001654,6.5881
0.585863,0.0012441,6.7891002
0.62981,0.0050869,6.4928002
0.811457,0.0043547,6.3326001
1.03106,-0.0080523,6.7340999
1.07704,-0.0208361,8.0855999
1.14144,-0.0015453,6.6001
0.584523,0.0233774,6.0942998
0.786461,0.0263869,5.5724001
1.18654,0.00908,5.5029001
0.917999,-0.017104,5.6163998
0.71609,-0.0174668,5.8353
1.3403,0.0214051,5.1476998
0.681955,0.0288509,5.2551999
0.804205,0.0018134,6.7438002
0.793195,-0.0006319,6.5597
0.819828,-0.0062305,6.7353001
0.761497,-0.0024013,6.7816
0.66919,-0.0018508,7.1176
0.68684,-0.0027386,7.3786001
0.710884,-0.002776,7.5476999
0.786723,-0.0083015,7.9327002
0.796333,-0.0145932,8.4659996
0.822722,-0.015831,8.1506996
0.965918,-0.0124026,7.875
1.08787,-0.0120202,7.1588998
1.21465,-0.0127011,6.5489001
1.22571,-0.0089814,6.3878999
1.20907,-0.0097133,6.7017002
1.27841,-0.011388,6.9011998
1.35075,-0.0088937,6.8400002
1.30558,-0.0075294,6.8456998
1.14501,-0.0034028,6.7115002
0.955785,0.0003811,6.5992999
1.0750999,-0.0061106,6.8771
1.25175,-0.0084801,6.5893002
1.33873,-0.0048316,6.2663999
1.31133,-0.0042469,6.2865
1.28285,-0.0039256,6.3730001
1.3081599,-0.0026531,6.2993999
1.3636301,-0.0011865,6.0881
1.39596,0.0000065,5.9832001
1.3935699,0.0010573,5.9633002
1.36602,0.0019948,5.9973001
1.3403,0.0024654,6.0865998
1.3252701,0.0020376,6.1408
1.32216,0.0008136,6.0668001
1.332,-0.0005201,6.0316
1.3545901,-0.0011678,6.0458999
1.35878,-0.0015389,6.0365
1.31142,-0.0028881,6.0198998
1.22794,-0.0059104,6.1048002
1.17397,-0.0073077,6.1185002
1.16089,-0.0059824,6.0311999
1.0833499,-0.0047716,6.6273999
1.05177,-0.0040397,7.0903001
1.09155,-0.0036322,6.7385001
1.12315,-0.0027145,6.4092999
1.09218,0.0009692,6.3843002
1.0249799,0.003592,6.4154
0.958191,0.0023053,6.5370998
0.889556,0.0016639,6.5913
0.843913,0.0030571,6.6595001
0.811819,0.0047959,6.5655999
0.763196,0.0044853,6.4702001
0.699679,0.0040787,6.4520001
0.626461,0.0046508,6.4050002
0.531342,0.0051717,6.3604999
0.429249,0.0033747,6.2888999
0.269695,-0.0039546,6.4707999
0.246985,-0.0188934,4.7437
1.22439,-0.0376692,4.3144999
2.8863499,-0.0375199,4.3098998
4.6093102,-0.0135758,4.4240999
5.2691698,0.0079214,4.5035
5.22612,-0.0005816,4.8596001
6.8819699,-0.0110786,4.5135999
9.4854097,0.0302123,4.0001001
10.1780005,0.116628,3.8097
7.5404201,0.165701,3.8306
6.9951901,0.135603,3.7969999
8.5884199,0.109413,3.6559999
9.4443302,0.0997175,3.4700999
11.9173002,0.14742,3.1942
12.1665001,0.317545,3.0941999
5.3548698,0.482141,3.402
6.6859198,0.486835,3.2593999
15.4552002,0.284394,2.8949001
16.0186996,0.0623119,3.0129001
12.0207996,0.0762134,3.8889999
12.7884998,0.332199,3.003
11.9517002,0.437876,2.8180001
11.5270996,0.410447,2.7186999
14.7938004,0.352984,2.7553
21.1492996,0.257669,2.8970001
24.6124001,0.101521,2.9324999
19.9167004,-0.0727799,2.9802001
11.3787003,-0.176911,3.152
4.6718202,-0.161798,3.4665999
2.1087201,-0.087192,3.8183
1.44363,-0.0334905,4.2068
1.2386,-0.0109304,4.4489999
1.05742,-0.0061532,4.6704001
0.890895,-0.0058452,4.7811999
0.760756,-0.0055076,4.8614998
0.711256,-0.0050254,5.2217999
0.718099,-0.0033238,5.3832002
0.789358,0.0006642,5.3414001
0.931786,0.003892,5.3628001
1.07622,0.0050373,5.4123001
1.2211,0.0033173,5.4829001
1.29766,-0.0024548,5.5999999
1.1475,-0.0075668,5.7427001
0.972484,-0.0088627,5.9377999
0.864064,-0.0071464,6.2291999
0.865047,-0.0005521,5.9707999
0.969904,0.0083827,5.3941998
1.2514499,0.0127294,5.2343998
1.57175,0.0069734,5.1360998
1.66921,0.0024601,5.1222
1.77844,0.0079494,5.1526999
2.04706,0.0110335,5.2150002
2.3952701,-0.0003334,5.3210001
2.13135,-0.0150253,5.6416001
1.9161299,-0.0058601,6.1129999
2.07482,0.0127561,5.7438998
2.3250301,0.0245612,5.3051
2.7924299,0.0206028,5.0998001
3.3587699,-0.0049371,5.1216998
2.63468,-0.024132,5.3867998
2.0852001,-0.0188839,6.6880002
1.77581,-0.0169453,7.2575998
1.36854,-0.0181333,6.8228002
0.959525,-0.016076,6.0265999
0.620909,-0.0121388,6.0128999
0.45684,-0.0076757,6.0676999
0.431507,-0.0032763,6.3183999
0.471965,0.0000987,6.5370002
0.510377,-0.0002491,6.46
0.499163,-0.0013385,6.5911002
0.501361,-0.0003816,6.5742002
0.52086,-0.0003091,6.5158
0.534025,-0.0007255,6.6163001
0.539872,-0.0005976,6.6461
0.546332,-0.0001869,6.5355
0.534704,-0.0004788,6.5489001
0.515154,0.0007147,6.8045001
0.560194,0.0050719,6.4691
0.708204,0.0059066,6.2996998
0.790697,-0.0028319,7.1093001
0.795618,-0.0120906,8.0826998
0.841984,0.0039505,7.0942998
0.565072,0.0256162,6.4103999
1.15099,0.0270906,5.4969001
1.75508,0.0030918,5.5577002
1.07192,-0.0267148,5.6375999
1.1979001,-0.0190334,5.1812
1.52424,0.030752,4.7473998
1.13791,-0.0172094,6.1863999
1.02447,0.0024802,6.3747001
1.00172,-0.0054162,6.5268002
0.942323,-0.0022161,6.6820002
0.891142,-0.0011131,6.9078999
0.910136,-0.000536,7
0.953511,0.0008879,7.1480999
1.07214,-0.002981,8.0387001
1.1990401,-0.0089028,8.3758001
1.3088599,-0.0111172,7.4660001
1.3996,-0.0079334,6.5799999
1.51984,-0.0064586,6.1255002
1.7081,-0.0065816,6.0138001
1.80033,-0.0045639,6.1430998
1.78561,-0.0064185,6.5869999
1.7573299,-0.0078587,6.8757
1.6983,-0.0049478,6.8422999
1.54071,-0.0046638,6.8298001
1.32736,-0.0037694,6.6967001
1.17453,-0.0025681,6.6612
1.24401,-0.0066708,6.8481998
1.4132299,-0.0058719,6.5785999
1.4889899,-0.0014281,6.2614002
1.45213,-0.0024173,6.2455001
1.4143,-0.0046559,6.3278999
1.41377,-0.0048108,6.2705998
1.43054,-0.0027764,6.0595999
1.44599,-0.0008466,5.9390001
1.43739,0.0000068,5.9109001
1.3995,-0.000116,5.9555998
1.36314,-0.0006548,6.0769
1.35936,-0.0013616,6.119
1.38745,-0.0021761,5.9802999
1.421,-0.0029597,5.9425001
1.42268,-0.0031988,5.9755998
1.41168,-0.0031332,5.9872999
1.41048,-0.0041093,5.9692001
1.41031,-0.0074254,6.0124002
1.4040999,-0.0078772,5.9981999
1.38855,-0.0051774,5.9326
1.31859,-0.0054698,6.5588002
1.27501,-0.0051923,7.1163001
1.26087,-0.003196,6.6898999
1.20076,-0.0013363,6.3473001
1.08364,0.001008,6.3853002
0.988057,0.0020251,6.4685998
0.931965,0.0006281,6.5254002
0.851108,-0.0003306,6.5718002
0.794579,0.0008373,6.6636
0.78511,0.0027651,6.5398998
0.75674,0.0024334,6.4559999
0.68132,0.0017948,6.4414001
0.609358,0.0019,6.4190998
0.542985,0.0020305,6.4485002
0.485206,0.0013694,6.4570999
0.475979,-0.0028321,6.4466
0.439849,-0.0128761,6.3744998
0.789129,-0.0270949,4.6771998
1.74649,-0.0366916,4.5215001
3.1791999,-0.0318506,4.5455999
4.3603001,-0.0148721,4.6451998
4.8613601,-0.0250985,4.8691001
6.3910699,-0.0472052,4.2835999
9.7763395,-0.0243547,3.8387001
12.9642,0.060259,3.6789
12.7117004,0.127928,3.7758
12.4212999,0.124103,3.7535
13.7595997,0.11669,3.5495
15.4646997,0.124071,3.2479
17.3460007,0.182327,2.9366
17.0820999,0.336333,2.8666999
12.8622999,0.46677,2.9728
13.6721001,0.434097,2.9015999
19.1366997,0.187041,2.8554001
18.5967007,-0.128816,3.0086
12.1990995,-0.222219,3.9976001
15.1800003,-0.0288466,3.0244999
16.2234001,0.0736666,2.8924999
13.6237001,0.12229,2.9396999
8.9183598,0.210044,2.9642
9.0873804,0.276319,3.0518999
18.2110004,0.23664,3.0099001
22.0568008,0.0844773,3.0016
17.3547001,-0.0937824,3.0971
